trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	74	2		0.028207139142079618		119.65	-0.02169	171.69	-4e-05	120.62	0.12793	170.25
IBD	stab	hat	1e-08	75	0		0.030245590728736362		130.12	-0.02492	185.88	-4e-05	131.11	0.11409	183.11
IBD	stab	hat	1e-08	75	1		0.030245590728736362		121.34	-0.02998	177.15	-3e-05	121.69	0.13987	173.63
IBD	stab	hat	1e-08	75	2		0.030245590728736362		121.34	-0.02672	182.11	-7e-05	123.77	0.17619	179.97
IBD	stab	hat	1e-08	76	0		0.03243135554876333		123.82	-0.02471	182.41	-4e-05	124.76	0.13486	177.55
IBD	stab	hat	1e-08	76	1		0.03243135554876333		122.37	-0.03036	186.03	4e-05	123.31	0.20636	188.28
IBD	stab	hat	1e-08	76	2		0.03243135554876333		118.83	-0.03301	161.88	1e-05	118.94	0.11533	157.91
IBD	stab	hat	1e-08	77	0		0.03477507952030153		135.58	-0.02522	208.59	3e-05	136.16	0.46379	211.53
IBD	stab	hat	1e-08	77	1		0.03477507952030153		127.06	-0.03374	179.79	-4e-05	127.73	0.25122	179.24
IBD	stab	hat	1e-08	77	2		0.03477507952030153		132.03	-0.02465	193.63	1e-05	132.08	0.2937	193.4
IBD	stab	hat	1e-08	78	0		0.037288177912421804		126.14	-0.02794	196.7	-3e-05	126.54	0.25649	195.48
IBD	stab	hat	1e-08	78	1		0.037288177912421804		127.61	-0.03012	190.0	-5e-05	128.65	0.32945	188.34
IBD	stab	hat	1e-08	78	2		0.037288177912421804		122.79	-0.0341	180.81	1e-05	122.88	0.18698	177.89
IBD	stab	hat	1e-08	79	0		0.03998289094397922		132.96	-0.02931	206.47	-5e-05	134.48	0.38769	202.35
IBD	stab	hat	1e-08	79	1		0.03998289094397922		134.48	-0.02513	228.26	5e-05	135.98	0.93986	237.51
IBD	stab	hat	1e-08	79	2		0.03998289094397922		131.24	-0.02863	211.87	-1e-05	131.32	0.44936	214.02
IBD	stab	hat	1e-08	80	0		0.042872343400442305		121.81	-0.03363	185.79	7e-05	124.16	0.21325	181.85
IBD	stab	hat	1e-08	80	1		0.042872343400442305		127.98	-0.02269	196.63	1e-05	128.05	0.32601	198.42
IBD	stab	hat	1e-08	80	2		0.042872343400442305		135.67	-0.03704	213.76	2e-05	135.9	0.45175	207.6
IBD	stab	hat	1e-08	81	0		0.04597060855906488		125.23	-0.03437	196.68	-2e-05	125.5	0.32562	194.66
IBD	stab	hat	1e-08	81	1		0.04597060855906488		129.47	-0.02452	187.13	2e-05	129.76	0.35509	183.67
IBD	stab	hat	1e-08	81	2		0.04597060855906488		148.19	-0.02809	230.31	2e-05	148.49	0.83457	234.1
IBD	stab	hat	1e-08	82	0		0.049292776733752486		129.87	-0.02735	207.4	-4e-05	130.83	0.60452	210.71
IBD	stab	hat	1e-08	82	1		0.049292776733752486		125.33	-0.02758	186.78	-5e-05	126.75	0.18162	183.99
IBD	stab	hat	1e-08	82	2		0.049292776733752486		136.41	-0.0321	205.98	-3e-05	136.77	0.99737	205.47
IBD	stab	hat	1e-08	83	0		0.052855028773475865		137.46	-0.03344	220.82	-3e-05	137.93	1.00173	223.65
IBD	stab	hat	1e-08	83	1		0.052855028773475865		130.8	-0.02947	208.08	-1e-05	130.83	1.92997	223.43
IBD	stab	hat	1e-08	83	2		0.052855028773475865		120.12	-0.04406	197.59	-0.0	120.12	0.80126	197.35
IBD	stab	hat	1e-08	84	0		0.056674714872210666		123.67	-0.03904	189.99	-0.0	123.67	1.0461	185.99
IBD	stab	hat	1e-08	84	1		0.056674714872210666		134.41	-0.02591	209.9	-9e-05	138.53	1.41841	218.12
IBD	stab	hat	1e-08	84	2		0.056674714872210666		131.23	-0.03034	200.76	-2e-05	131.36	0.49669	199.97
IBD	stab	hat	1e-08	85	0		0.060770439074252475		124.16	-0.03989	197.65	8e-05	126.57	2.07696	193.84
IBD	stab	hat	1e-08	85	1		0.060770439074252475		119.63	-0.03993	184.43	9e-05	123.01	0.36928	180.07
IBD	stab	hat	1e-08	85	2		0.060770439074252475		128.6	-0.03327	208.68	5e-05	129.77	1.66183	209.96
IBD	stab	hat	1e-08	86	0		0.0651621498864963		130.52	-0.02755	200.97	0.0	130.52	1.46081	214.5
IBD	stab	hat	1e-08	86	1		0.0651621498864963		132.66	-0.03138	206.15	-1e-05	132.73	1.19203	208.23
IBD	stab	hat	1e-08	86	2		0.0651621498864963		129.75	-0.02628	204.21	-2e-05	129.84	1.44314	222.64
IBD	stab	hat	1e-08	87	0		0.06987123743901368		124.3	-0.0418	199.13	5e-05	125.17	0.75261	197.72
IBD	stab	hat	1e-08	87	1		0.06987123743901368		131.37	-0.02548	196.86	-5e-05	132.23	1.6187	212.54
IBD	stab	hat	1e-08	87	2		0.06987123743901368		129.23	-0.04589	217.88	5e-05	130.17	1.64247	221.03
IBD	stab	hat	1e-08	88	0		0.07492063766715495		124.7	-0.04324	205.05	-7e-05	126.4	1.72457	212.49
IBD	stab	hat	1e-08	88	1		0.07492063766715495		127.07	-0.03426	193.55	5e-05	128.09	0.75715	196.38
IBD	stab	hat	1e-08	88	2		0.07492063766715495		126.35	-0.03659	210.86	-4e-05	127.1	2.17633	217.93
IBD	stab	hat	1e-08	89	0		0.08033494402260223		124.47	-0.05138	208.71	-8e-05	126.12	2.74968	215.06
IBD	stab	hat	1e-08	89	1		0.08033494402260223		129.06	-0.03638	199.9	5e-05	130.11	1.36347	207.46
IBD	stab	hat	1e-08	89	2		0.08033494402260223		127.47	-0.03295	193.53	-8e-05	129.95	1.99626	197.77
IBD	stab	hat	1e-08	90	0		0.08614052725747051		121.66	-0.03917	199.57	-1e-05	121.67	2.41486	208.44
IBD	stab	hat	1e-08	90	1		0.08614052725747051		113.51	-0.04725	192.43	-1e-05	113.58	1.42308	198.23
IBD	stab	hat	1e-08	90	2		0.08614052725747051		121.83	-0.03595	186.15	-5e-05	122.52	1.15917	191.81
IBD	stab	hat	1e-08	91	0		0.09236566386487242		124.61	-0.04085	203.65	5e-05	125.48	1.51009	213.74
IBD	stab	hat	1e-08	91	1		0.09236566386487242		135.43	-0.03346	200.11	2e-05	135.64	2.39255	209.16
IBD	stab	hat	1e-08	91	2		0.09236566386487242		126.52	-0.03976	193.49	6e-05	127.39	1.39091	202.99
IBD	stab	hat	1e-08	92	0		0.09904067380152604		128.93	-0.03321	208.55	1e-05	129.0	2.91014	227.52
IBD	stab	hat	1e-08	92	1		0.09904067380152604		136.72	-0.04222	212.92	-6e-05	137.98	3.02513	221.89
IBD	stab	hat	1e-08	92	2		0.09904067380152604		128.53	-0.03762	224.44	4e-05	129.07	4.17276	247.96
IBD	stab	hat	1e-08	93	0		0.10619806816319292		119.61	-0.05998	173.26	-7e-05	120.57	1.37337	174.02
IBD	stab	hat	1e-08	93	1		0.10619806816319292		127.35	-0.04169	204.09	-5e-05	127.96	3.4548	218.35
IBD	stab	hat	1e-08	93	2		0.10619806816319292		127.02	-0.04324	194.96	3e-05	127.37	1.4649	197.08
IBD	stab	hat	1e-08	94	0		0.11387270753220981		123.89	-0.0639	191.75	-1e-05	123.92	3.00237	195.33
IBD	stab	hat	1e-08	94	1		0.11387270753220981		121.33	-0.03994	183.97	-1e-05	121.39	1.89497	190.3
IBD	stab	hat	1e-08	94	2		0.11387270753220981		123.25	-0.03303	189.09	-1e-05	123.31	4.34011	208.98
IBD	stab	hat	1e-08	95	0		0.12210197176835662		128.96	-0.03503	184.15	-5e-05	129.56	2.29573	199.24
IBD	stab	hat	1e-08	95	1		0.12210197176835662		123.85	-0.04473	184.23	6e-05	124.75	1.35903	191.07
IBD	stab	hat	1e-08	95	2		0.12210197176835662		124.65	-0.04491	189.0	7e-05	125.62	4.06115	200.96
IBD	stab	hat	1e-08	96	0		0.13092594207003866		127.76	-0.04199	195.96	-7e-05	128.99	4.50816	211.47
IBD	stab	hat	1e-08	96	1		0.13092594207003866		127.16	-0.03345	197.61	2e-05	127.25	3.2564	216.36
IBD	stab	hat	1e-08	96	2		0.13092594207003866		120.84	-0.06828	178.92	5e-05	121.25	1.65271	180.47
IBD	stab	hat	1e-08	97	0		0.14038759619252483		113.34	-0.0676	175.82	-3e-05	113.49	2.81828	177.27
IBD	stab	hat	1e-08	97	1		0.14038759619252483		127.25	-0.07825	201.24	2e-05	127.3	4.78954	205.24
IBD	stab	hat	1e-08	97	2		0.14038759619252483		120.35	-0.06469	177.74	3e-05	120.56	3.08469	181.01
IBD	stab	hat	1e-08	98	0		0.15053301777406564		132.57	-0.0532	195.89	-6e-05	133.4	4.3369	204.75
IBD	stab	hat	1e-08	98	1		0.15053301777406564		135.39	-0.04345	225.0	5e-05	136.33	4.50551	241.58
IBD	stab	hat	1e-08	98	2		0.15053301777406564		124.6	-0.04085	189.91	-3e-05	124.83	2.50758	201.26
IBD	stab	hat	1e-08	99	0		0.1614116207894279		133.83	-0.0472	199.69	3e-05	134.04	6.11422	212.0
IBD	stab	hat	1e-08	99	1		0.1614116207894279		124.68	-0.05874	186.4	-4e-05	124.96	2.84343	191.82
IBD	stab	hat	1e-08	99	2		0.1614116207894279		128.24	-0.04303	203.36	-6e-05	129.01	4.45229	225.16
