trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	true	1e-08	67	1			0.024715354568852935	94.94	-0.00545	101.87	5e-05	95.88	0.01111	103.13
IBD	plei	true	1e-08	67	2			0.024715354568852935	104.47	-0.01048	122.0	-1e-05	104.56	0.0268	123.22
IBD	plei	true	1e-08	68	0			0.026642763143457076	97.3	-0.0107	111.69	-2e-05	97.51	0.02739	112.54
IBD	plei	true	1e-08	68	1			0.026642763143457076	95.05	-0.00903	109.05	2e-05	95.25	0.02491	111.68
IBD	plei	true	1e-08	68	2			0.026642763143457076	103.26	-0.01202	132.43	3e-05	103.89	0.04259	133.87
IBD	plei	true	1e-08	69	0			0.02872047924462766	108.21	-0.01464	137.47	-3e-05	108.88	0.05116	139.32
IBD	plei	true	1e-08	69	1			0.02872047924462766	91.84	-0.00703	103.56	5e-05	92.99	0.0157	104.49
IBD	plei	true	1e-08	69	2			0.02872047924462766	109.9	-0.01248	132.94	-2e-05	110.18	0.05061	137.74
IBD	plei	true	1e-08	70	0			0.030960224493218873	97.58	-0.00903	112.63	-3e-05	98.06	0.0212	112.85
IBD	plei	true	1e-08	70	1			0.030960224493218873	106.46	-0.01516	131.56	0.0	106.47	0.0512	133.55
IBD	plei	true	1e-08	70	2			0.030960224493218873	105.33	-0.01018	120.31	-2e-05	105.46	0.02947	122.76
IBD	plei	true	1e-08	71	0			0.03337463461198367	121.67	-0.01389	147.92	4e-05	122.45	0.04739	150.74
IBD	plei	true	1e-08	71	1			0.03337463461198367	115.01	-0.01036	148.76	-3e-05	115.37	0.0906	151.7
IBD	plei	true	1e-08	71	2			0.03337463461198367	115.95	-0.01165	133.1	-3e-05	116.44	0.03752	134.83
IBD	plei	true	1e-08	72	0			0.03597733071113181	107.44	-0.01233	139.03	-5e-05	108.71	0.06427	143.99
IBD	plei	true	1e-08	72	1			0.03597733071113181	115.01	-0.01763	146.83	-2e-05	115.23	0.07233	149.76
IBD	plei	true	1e-08	72	2			0.03597733071113181	115.55	-0.01342	144.73	2e-05	115.89	0.0507	147.64
IBD	plei	true	1e-08	73	0			0.038782996133038906	132.1	-0.01678	182.51	4e-05	132.97	0.13984	189.82
IBD	plei	true	1e-08	73	1			0.038782996133038906	114.17	-0.01668	147.92	0.0	114.17	0.07257	150.38
IBD	plei	true	1e-08	73	2			0.038782996133038906	113.51	-0.01943	144.96	-3e-05	113.99	0.075	144.95
IBD	plei	true	1e-08	74	0			0.04180745928963309	108.89	-0.0193	147.83	-5e-05	110.32	0.0893	149.16
IBD	plei	true	1e-08	74	1			0.04180745928963309	112.95	-0.01373	145.27	-2e-05	113.15	0.0764	149.74
IBD	plei	true	1e-08	74	2			0.04180745928963309	116.04	-0.01572	150.83	9e-05	120.13	0.08146	153.28
IBD	plei	true	1e-08	75	0			0.04506778295979406	121.1	-0.02314	163.19	5e-05	122.19	0.13048	168.65
