trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	74	1		0.028207139142079618		134.42	-0.02633	191.3	-6e-05	136.57	0.19018	191.37
IBD	stab	hat	1e-08	74	2		0.028207139142079618		131.6	-0.02873	183.04	-3e-05	132.13	0.10606	176.65
IBD	stab	hat	1e-08	75	0		0.030245590728736362		128.66	-0.02771	178.92	0.0	128.64	0.14129	177.17
IBD	stab	hat	1e-08	75	1		0.030245590728736362		119.61	-0.03147	175.14	-1e-05	119.61	0.25675	170.84
IBD	stab	hat	1e-08	75	2		0.030245590728736362		128.08	-0.03066	195.84	-0.0	128.06	0.16401	191.77
IBD	stab	hat	1e-08	76	0		0.03243135554876333		130.67	-0.03276	173.97	-2e-05	130.8	0.14366	170.06
IBD	stab	hat	1e-08	76	1		0.03243135554876333		138.69	-0.03203	199.17	-1e-05	138.79	0.20867	194.01
IBD	stab	hat	1e-08	76	2		0.03243135554876333		118.34	-0.02951	174.84	3e-05	118.76	0.22443	176.05
IBD	stab	hat	1e-08	77	0		0.03477507952030153		125.85	-0.03895	190.86	0.0	125.83	0.28136	186.62
IBD	stab	hat	1e-08	77	1		0.03477507952030153		130.56	-0.03308	187.42	0.00013	138.61	0.17413	182.65
IBD	stab	hat	1e-08	77	2		0.03477507952030153		128.0	-0.02999	177.33	-3e-05	128.45	0.17296	175.99
IBD	stab	hat	1e-08	78	0		0.037288177912421804		128.41	-0.03792	175.63	-0.00018	137.53	0.18876	171.01
IBD	stab	hat	1e-08	78	1		0.037288177912421804		132.2	-0.03772	206.97	-4e-05	133.13	0.44746	206.82
IBD	stab	hat	1e-08	78	2		0.037288177912421804		133.97	-0.03685	196.41	0.0	133.96	0.36072	190.76
IBD	stab	hat	1e-08	79	0		0.03998289094397922		129.84	-0.04007	189.57	7e-05	131.7	0.33388	185.79
IBD	stab	hat	1e-08	79	1		0.03998289094397922		126.01	-0.04051	197.11	-6e-05	127.41	0.48166	196.01
IBD	stab	hat	1e-08	79	2		0.03998289094397922		131.02	-0.03833	191.6	-0.0	131.0	0.19034	185.45
IBD	stab	hat	1e-08	80	0		0.042872343400442305		123.1	-0.04127	173.64	6e-05	124.58	0.20134	169.71
IBD	stab	hat	1e-08	80	1		0.042872343400442305		126.77	-0.03998	193.14	-8e-05	129.54	0.33656	187.6
IBD	stab	hat	1e-08	80	2		0.042872343400442305		132.71	-0.04201	206.42	-9e-05	136.17	0.50869	204.37
IBD	stab	hat	1e-08	81	0		0.04597060855906488		136.71	-0.04616	195.18	-8e-05	139.24	0.34086	191.32
IBD	stab	hat	1e-08	81	1		0.04597060855906488		117.07	-0.04564	177.4	-7e-05	118.81	0.36119	171.8
IBD	stab	hat	1e-08	81	2		0.04597060855906488		132.9	-0.04604	223.85	4e-05	133.56	0.71237	224.47
IBD	stab	hat	1e-08	82	0		0.049292776733752486		127.65	-0.0492	215.05	0.0	127.64	1.73543	212.29
IBD	stab	hat	1e-08	82	1		0.049292776733752486		117.4	-0.03896	162.34	4e-05	117.81	0.24114	163.03
IBD	stab	hat	1e-08	82	2		0.049292776733752486		120.17	-0.04953	170.93	5e-05	120.85	0.42648	170.27
IBD	stab	hat	1e-08	83	0		0.052855028773475865		125.03	-0.05646	191.63	5e-05	125.64	1.13709	188.45
IBD	stab	hat	1e-08	83	1		0.052855028773475865		113.14	-0.0513	147.86	-6e-05	114.25	0.167	146.09
IBD	stab	hat	1e-08	83	2		0.052855028773475865		116.36	-0.05254	181.69	-6e-05	117.66	0.56762	173.39
IBD	stab	hat	1e-08	84	0		0.056674714872210666		113.26	-0.05071	153.48	-4e-05	113.66	0.29396	152.76
IBD	stab	hat	1e-08	84	1		0.056674714872210666		113.59	-0.06759	163.41	-0.00012	116.84	0.39453	162.62
IBD	stab	hat	1e-08	84	2		0.056674714872210666		121.55	-0.05757	191.96	7e-05	122.71	1.84008	192.42
IBD	stab	hat	1e-08	85	0		0.060770439074252475		123.9	-0.06914	173.9	7e-05	124.87	0.57695	174.57
IBD	stab	hat	1e-08	85	1		0.060770439074252475		118.16	-0.06957	167.61	3e-05	118.31	0.62606	167.56
IBD	stab	hat	1e-08	85	2		0.060770439074252475		123.95	-0.05755	179.79	5e-05	124.72	0.50177	176.47
IBD	stab	hat	1e-08	86	0		0.0651621498864963		110.64	-0.04456	139.55	6e-05	111.27	0.25418	140.46
IBD	stab	hat	1e-08	86	1		0.0651621498864963		116.61	-0.06341	175.03	6e-05	117.65	0.55998	172.6
IBD	stab	hat	1e-08	86	2		0.0651621498864963		111.8	-0.06202	155.17	-8e-05	113.07	0.32221	154.25
IBD	stab	hat	1e-08	87	0		0.06987123743901368		118.49	-0.07662	176.91	-8e-05	119.85	2.30675	175.78
IBD	stab	hat	1e-08	87	1		0.06987123743901368		116.55	-0.04394	145.06	-0.0	116.54	0.23292	145.55
IBD	stab	hat	1e-08	87	2		0.06987123743901368		117.9	-0.07577	168.95	5e-05	118.45	0.99614	169.29
IBD	stab	hat	1e-08	88	0		0.07492063766715495		120.71	-0.07235	161.7	0.00022	128.4	0.54292	160.94
IBD	stab	hat	1e-08	88	1		0.07492063766715495		123.43	-0.07536	179.66	-0.00017	128.73	2.94738	179.54
IBD	stab	hat	1e-08	88	2		0.07492063766715495		117.38	-0.08222	157.0	-6e-05	118.0	0.45991	155.54
IBD	stab	hat	1e-08	89	0		0.08033494402260223		123.47	-0.08378	174.15	-6e-05	124.1	1.9817	172.97
IBD	stab	hat	1e-08	89	1		0.08033494402260223		113.88	-0.08096	168.88	-9e-05	115.16	2.8188	170.36
IBD	stab	hat	1e-08	89	2		0.08033494402260223		125.0	-0.08676	174.09	0.0001	126.58	1.10407	172.11
IBD	stab	hat	1e-08	90	0		0.08614052725747051		110.72	-0.07	153.96	-1e-05	110.74	0.52594	154.05
IBD	stab	hat	1e-08	90	1		0.08614052725747051		110.59	-0.05525	147.03	0.0	110.58	0.30211	146.17
IBD	stab	hat	1e-08	90	2		0.08614052725747051		116.65	-0.0891	170.87	6e-05	117.33	1.0158	169.41
IBD	stab	hat	1e-08	91	0		0.09236566386487242		118.45	-0.11705	174.67	-2e-05	118.48	3.70697	174.55
IBD	stab	hat	1e-08	91	1		0.09236566386487242		121.66	-0.10037	173.6	-4e-05	121.85	2.56659	172.07
IBD	stab	hat	1e-08	91	2		0.09236566386487242		119.74	-0.10593	166.66	-1e-05	119.75	1.15632	166.54
IBD	stab	hat	1e-08	92	0		0.09904067380152604		123.96	-0.10277	173.96	-5e-05	124.35	3.53271	174.34
IBD	stab	hat	1e-08	92	1		0.09904067380152604		119.79	-0.11075	165.82	5e-05	120.13	0.96394	165.41
IBD	stab	hat	1e-08	92	2		0.09904067380152604		123.28	-0.09703	168.35	3e-05	123.37	0.82619	167.75
IBD	stab	hat	1e-08	93	0		0.10619806816319292		119.28	-0.10508	150.95	-4e-05	119.51	0.64211	151.15
IBD	stab	hat	1e-08	93	1		0.10619806816319292		120.54	-0.07449	151.78	8e-05	121.27	0.49015	151.3
IBD	stab	hat	1e-08	93	2		0.10619806816319292		123.76	-0.11721	170.03	-5e-05	124.16	0.99599	170.38
IBD	stab	hat	1e-08	94	0		0.11387270753220981		118.88	-0.14087	169.18	0.07944	121.22	1.68154	169.13
IBD	stab	hat	1e-08	94	1		0.11387270753220981		121.49	-0.12323	150.91	8e-05	122.26	0.725	150.33
IBD	stab	hat	1e-08	94	2		0.11387270753220981		127.28	-0.12202	170.69	0.00011	128.65	1.79461	170.93
IBD	stab	hat	1e-08	95	0		0.12210197176835662		121.69	-0.07544	156.13	2e-05	121.72	0.57915	155.75
IBD	stab	hat	1e-08	95	1		0.12210197176835662		122.4	-0.12124	156.62	-9e-05	123.36	1.40646	156.32
IBD	stab	hat	1e-08	95	2		0.12210197176835662		120.55	-0.12749	171.93	-5e-05	120.9	2.96139	171.27
IBD	stab	hat	1e-08	96	0		0.13092594207003866		127.49	-0.06866	149.79	0.00015	129.74	0.4245	149.86
IBD	stab	hat	1e-08	96	1		0.13092594207003866		137.09	-0.12625	168.29	0.08295	146.7	1.51106	168.37
IBD	stab	hat	1e-08	96	2		0.13092594207003866		122.69	-0.1614	165.79	0.08505	129.42	2.92707	165.55
IBD	stab	hat	1e-08	97	0		0.14038759619252483		131.25	-0.15914	171.67	0.08472	143.2	4.67378	171.84
IBD	stab	hat	1e-08	97	1		0.14038759619252483		122.16	-0.07066	145.45	0.08538	126.23	0.44511	145.55
IBD	stab	hat	1e-08	97	2		0.14038759619252483		130.42	-0.15031	162.06	-0.0001	131.56	1.28814	160.99
IBD	stab	hat	1e-08	98	0		0.15053301777406564		128.87	-0.15882	162.26	0.08278	133.71	3.88781	161.99
IBD	stab	hat	1e-08	98	1		0.15053301777406564		131.71	-0.14705	160.21	0.08072	138.72	2.09379	159.79
IBD	stab	hat	1e-08	98	2		0.15053301777406564		128.29	-0.07667	152.0	0.08758	134.71	0.51415	152.18
IBD	stab	hat	1e-08	99	0		0.1614116207894279		136.55	-0.15428	163.88	0.08737	143.31	1.66786	163.69
IBD	stab	hat	1e-08	99	1		0.1614116207894279		116.77	-0.07341	139.42	0.08723	123.56	0.42371	139.51
IBD	stab	hat	1e-08	99	2		0.1614116207894279		129.83	-0.16317	174.8	0.08469	134.99	4.67218	174.57
