trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	66	1			0.022927379873289622	107.03	-0.00765	127.48	-1e-05	107.11	0.0186	128.43
IBD	plei	hat	1e-08	66	2			0.022927379873289622	108.83	-0.00937	126.81	-2e-05	109.06	0.0195	125.81
IBD	plei	hat	1e-08	67	0			0.024715354568852935	103.75	-0.00666	115.25	-5e-05	104.81	0.01806	117.16
IBD	plei	hat	1e-08	67	1			0.024715354568852935	104.04	-0.01064	131.91	-2e-05	104.28	0.03947	132.91
IBD	plei	hat	1e-08	67	2			0.024715354568852935	95.27	-0.00816	110.34	-1e-05	95.32	0.02101	111.18
IBD	plei	hat	1e-08	68	0			0.026642763143457076	109.31	-0.0117	130.6	-2e-05	109.44	0.02851	130.41
IBD	plei	hat	1e-08	68	1			0.026642763143457076	107.3	-0.0105	136.02	-5e-05	108.94	0.02881	136.74
IBD	plei	hat	1e-08	68	2			0.026642763143457076	112.91	-0.00979	134.56	0.0	112.9	0.02926	135.61
IBD	plei	hat	1e-08	69	0			0.02872047924462766	111.53	-0.01321	137.21	4e-05	112.19	0.0318	136.95
IBD	plei	hat	1e-08	69	1			0.02872047924462766	111.32	-0.01026	131.0	2e-05	111.54	0.02876	131.56
IBD	plei	hat	1e-08	69	2			0.02872047924462766	93.94	-0.0092	113.65	-3e-05	94.47	0.02248	114.75
IBD	plei	hat	1e-08	70	0			0.030960224493218873	118.32	-0.01377	149.11	-0.0	118.3	0.04288	147.34
IBD	plei	hat	1e-08	70	1			0.030960224493218873	114.25	-0.01399	144.58	2e-05	114.47	0.0529	144.76
IBD	plei	hat	1e-08	70	2			0.030960224493218873	104.4	-0.00682	118.32	-7e-05	107.2	0.01775	118.93
IBD	plei	hat	1e-08	71	0			0.03337463461198367	109.81	-0.0112	134.66	3e-05	110.27	0.027	133.59
IBD	plei	hat	1e-08	71	1			0.03337463461198367	109.62	-0.01292	132.17	2e-05	109.8	0.03854	131.69
IBD	plei	hat	1e-08	71	2			0.03337463461198367	110.34	-0.00951	134.51	1e-05	110.49	0.02714	137.67
IBD	plei	hat	1e-08	72	0			0.03597733071113181	101.25	-0.00671	112.57	3e-05	101.63	0.01643	114.02
IBD	plei	hat	1e-08	72	1			0.03597733071113181	98.82	-0.01135	114.89	0.0	98.8	0.02646	115.88
IBD	plei	hat	1e-08	72	2			0.03597733071113181	115.64	-0.01188	157.52	-1e-05	115.67	0.06191	160.23
IBD	plei	hat	1e-08	73	0			0.038782996133038906	116.42	-0.01209	145.21	-2e-05	116.68	0.04845	149.13
IBD	plei	hat	1e-08	73	1			0.038782996133038906	105.58	-0.00965	131.64	1e-05	105.62	0.0271	132.29
